时间	桩号	地点	车速（km/h）	车牌
time	station	location	m_fSpeed	m_strCarNum
2021/4/25 18:08	K56+400	青龙立交	3953	蓝渝A3SZ58
2021/4/25 18:09	K56+400	青龙立交	4426	NO
2021/4/25 18:08	K56+400	青龙立交	2773	黄渝A09217F
2021/4/25 18:09	K56+400	青龙立交	4698	蓝渝AU7A86
2021/4/25 18:10	K56+400	青龙立交	3997	NO
2021/4/25 18:08	K56+400	青龙立交	3916	蓝渝DV4219
2021/4/25 18:08	K56+400	青龙立交	4867	蓝渝FEE212
2021/4/25 18:10	K56+400	青龙立交	4648	蓝渝A86PP9
2021/4/25 18:08	K56+400	青龙立交	3294	蓝鄂EK029G
2021/4/25 18:08	K56+400	青龙立交	4211	NO
2021/4/25 18:08	K56+400	青龙立交	3120	蓝渝AV972K
2021/4/25 18:10	K56+400	青龙立交	4628	蓝渝A5S0Z1
2021/4/25 18:08	K56+400	青龙立交	4578	蓝渝A9QW08
2021/4/25 18:10	K56+400	青龙立交	4611	NO
2021/4/25 18:08	K56+400	青龙立交	3148	蓝渝A5XZ51
2021/4/25 18:08	K56+400	青龙立交	4749	蓝渝F63D13
2021/4/25 18:08	K56+400	青龙立交	3385	蓝渝DKE736
2021/4/25 18:10	K56+400	青龙立交	3687	蓝渝AT71H3
2021/4/25 18:08	K56+400	青龙立交	4686	蓝渝D572L9
2021/4/25 18:08	K56+400	青龙立交	3563	蓝渝DAT963
2021/4/25 18:08	K56+400	青龙立交	4391	NO
2021/4/25 18:10	K56+400	青龙立交	4702	蓝渝D6R761
2021/4/25 18:08	K56+400	青龙立交	4643	蓝渝AA752R
2021/4/25 18:08	K56+400	青龙立交	4968	蓝渝F185F7
2021/4/25 18:08	K56+400	青龙立交	5242	蓝渝F998P5
2021/4/25 18:10	K56+400	青龙立交	4599	NO
2021/4/25 18:08	K56+400	青龙立交	3036	蓝渝AH838R
2021/4/25 18:10	K56+400	青龙立交	4366	蓝渝AB3F09
2021/4/25 18:08	K56+400	青龙立交	4726	蓝渝DMH672
2021/4/25 18:10	K56+400	青龙立交	4588	蓝渝FRU890
2021/4/25 18:10	K56+400	青龙立交	4259	蓝渝FBS210
2021/4/25 18:08	K56+400	青龙立交	4529	蓝渝F6L981
2021/4/25 18:09	K56+400	青龙立交	4782	蓝渝FBY336
2021/4/25 18:09	K56+400	青龙立交	4435	蓝渝FBY336
2021/4/25 18:10	K56+400	青龙立交	3994	NO
2021/4/25 18:10	K56+400	青龙立交	4537	蓝渝F63C69
2021/4/25 18:09	K56+400	青龙立交	3972	蓝渝DNC568
2021/4/25 18:09	K56+400	青龙立交	4920	蓝浙CU8F16
2021/4/25 18:10	K56+400	青龙立交	4818	蓝渝A0RS27
2021/4/25 18:09	K56+400	青龙立交	4630	蓝渝FKM966
2021/4/25 18:11	K56+400	青龙立交	4543	NO
2021/4/25 18:09	K56+400	青龙立交	4616	蓝渝A70T95
2021/4/25 18:11	K56+400	青龙立交	3722	蓝赣FKL798
2021/4/25 18:11	K56+400	青龙立交	4190	NO
2021/4/25 18:09	K56+400	青龙立交	4387	蓝渝AF5138
2021/4/25 18:09	K56+400	青龙立交	4310	蓝渝AD7L18
2021/4/25 18:09	K56+400	青龙立交	4617	蓝渝AD7L18
2021/4/25 18:11	K56+400	青龙立交	4094	NO
2021/4/25 18:09	K56+400	青龙立交	4390	蓝渝F079D6
2021/4/25 18:11	K56+400	青龙立交	4141	蓝渝AQ203M
2021/4/25 18:11	K56+400	青龙立交	3650	NO
2021/4/25 18:09	K56+400	青龙立交	4094	蓝渝FBB610
2021/4/25 18:09	K56+400	青龙立交	4050	蓝渝FCK675
2021/4/25 18:09	K56+400	青龙立交	4304	蓝渝A578YK
2021/4/25 18:11	K56+400	青龙立交	3821	NO
2021/4/25 18:11	K56+400	青龙立交	3562	蓝渝AK6X65
2021/4/25 18:11	K56+400	青龙立交	3402	NO
2021/4/25 18:09	K56+400	青龙立交	5114	蓝渝AS083M
2021/4/25 18:11	K56+400	青龙立交	4285	NO
2021/4/25 18:09	K56+400	青龙立交	4780	蓝渝F81B69
2021/4/25 18:09	K56+400	青龙立交	4251	蓝渝AD19W3
2021/4/25 18:09	K56+400	青龙立交	4172	蓝渝F01X08
2021/4/25 18:11	K56+400	青龙立交	4553	NO
2021/4/25 18:11	K56+400	青龙立交	4768	蓝渝FLH303
2021/4/25 18:09	K56+400	青龙立交	4005	蓝渝F5U952
2021/4/25 18:09	K56+400	青龙立交	5591	NO
2021/4/25 18:09	K56+400	青龙立交	4968	蓝渝F7F239
2021/4/25 18:11	K56+400	青龙立交	4654	NO
2021/4/25 18:09	K56+400	青龙立交	4212	蓝渝A01G38
2021/4/25 18:11	K56+400	青龙立交	4576	蓝渝FCC710
2021/4/25 18:11	K56+400	青龙立交	4624	蓝渝AF866E
2021/4/25 18:11	K56+400	青龙立交	4327	蓝渝F300D7
2021/4/25 18:11	K56+400	青龙立交	4126	蓝渝A910CV
2021/4/25 18:11	K56+400	青龙立交	4275	蓝渝E1L369
2021/4/25 18:10	K56+400	青龙立交	4939	NO
2021/4/25 18:12	K56+400	青龙立交	4510	蓝渝FKH658
2021/4/25 18:10	K56+400	青龙立交	4851	蓝渝DBW428
2021/4/25 18:12	K56+400	青龙立交	4492	蓝渝F096K5
2021/4/25 18:12	K56+400	青龙立交	4213	NO
2021/4/25 18:12	K56+400	青龙立交	4164	NO
2021/4/25 18:10	K56+400	青龙立交	4429	蓝渝AC2T16
2021/4/25 18:12	K56+400	青龙立交	4109	蓝渝F50218
2021/4/25 18:12	K56+400	青龙立交	4241	蓝渝A7BT30
2021/4/25 18:10	K56+400	青龙立交	4898	蓝渝DLC713
2021/4/25 18:10	K56+400	青龙立交	4416	蓝渝DLC713
2021/4/25 18:12	K56+400	青龙立交	4063	NO
2021/4/25 18:12	K56+400	青龙立交	4121	NO
2021/4/25 18:10	K56+400	青龙立交	4759	蓝渝DHR312
2021/4/25 18:10	K56+400	青龙立交	4314	蓝渝AM168L
2021/4/25 18:12	K56+400	青龙立交	4425	蓝渝A0K931
2021/4/25 18:10	K56+400	青龙立交	4385	蓝渝FDD927
2021/4/25 18:10	K56+400	青龙立交	4296	NO
2021/4/25 18:10	K56+400	青龙立交	4884	蓝渝AT1B37
2021/4/25 18:10	K56+400	青龙立交	4748	NO
2021/4/25 18:10	K56+400	青龙立交	4330	蓝渝A6KH59
2021/4/25 18:12	K56+400	青龙立交	4636	蓝渝FF3080
2021/4/25 18:10	K56+400	青龙立交	4371	蓝渝AD21N8
2021/4/25 18:10	K56+400	青龙立交	4400	蓝渝AZ0F53
2021/4/25 18:11	K56+400	青龙立交	4773	蓝渝AT3889
2021/4/25 18:11	K56+400	青龙立交	3666	蓝渝F91S13
2021/4/25 18:13	K56+400	青龙立交	4757	蓝渝FD6528
2021/4/25 18:11	K56+400	青龙立交	4993	蓝渝F1W587
2021/4/25 18:13	K56+400	青龙立交	4927	蓝渝AH0D57
2021/4/25 18:11	K56+400	青龙立交	4678	蓝渝F5W895
2021/4/25 18:11	K56+400	青龙立交	4297	蓝渝DLW282
2021/4/25 18:11	K56+400	青龙立交	4886	蓝贵D4B717
2021/4/25 18:13	K56+400	青龙立交	4239	NO
2021/4/25 18:11	K56+400	青龙立交	4759	蓝渝DNY307
2021/4/25 18:11	K56+400	青龙立交	4198	NO
2021/4/25 18:11	K56+400	青龙立交	4253	蓝渝FDD726
2021/4/25 18:11	K56+400	青龙立交	4447	蓝渝FAP796
2021/4/25 18:13	K56+400	青龙立交	3842	蓝渝DNX993
2021/4/25 18:13	K56+400	青龙立交	4941	NO
2021/4/25 18:11	K56+400	青龙立交	4708	蓝渝FKG683
2021/4/25 18:13	K56+400	青龙立交	4823	蓝渝F39273
2021/4/25 18:13	K56+400	青龙立交	4465	NO
2021/4/25 18:13	K56+400	青龙立交	4702	NO
2021/4/25 18:11	K56+400	青龙立交	5125	蓝渝AR117F
2021/4/25 18:11	K56+400	青龙立交	4927	蓝渝F36R96
2021/4/25 18:13	K56+400	青龙立交	4190	NO
2021/4/25 18:13	K56+400	青龙立交	4099	NO
2021/4/25 18:13	K56+400	青龙立交	4303	NO
2021/4/25 18:13	K56+400	青龙立交	3036	NO
2021/4/25 18:13	K56+400	青龙立交	4148	NO
2021/4/25 18:13	K56+400	青龙立交	4259	蓝渝F3T98B
2021/4/25 18:13	K56+400	青龙立交	3896	NO
2021/4/25 18:14	K56+400	青龙立交	3823	NO
2021/4/25 18:12	K56+400	青龙立交	4684	蓝渝FV6855
2021/4/25 18:14	K56+400	青龙立交	3750	NO
2021/4/25 18:12	K56+400	青龙立交	4835	蓝渝FHA118
2021/4/25 18:12	K56+400	青龙立交	4665	蓝渝DDU317
2021/4/25 18:14	K56+400	青龙立交	3446	NO
2021/4/25 18:12	K56+400	青龙立交	3475	黄渝A13519D
2021/4/25 18:12	K56+400	青龙立交	3993	蓝渝DNS335
2021/4/25 18:12	K56+400	青龙立交	4070	蓝渝A882KC
2021/4/25 18:14	K56+400	青龙立交	4988	蓝渝F9V327
2021/4/25 18:14	K56+400	青龙立交	4368	蓝渝FKA219
2021/4/25 18:12	K56+400	青龙立交	4189	蓝渝A508T6
2021/4/25 18:12	K56+400	青龙立交	5071	NO
2021/4/25 18:14	K56+400	青龙立交	3805	蓝渝AY9K96
2021/4/25 18:12	K56+400	青龙立交	4865	蓝渝FNR317
2021/4/25 18:14	K56+400	青龙立交	4048	NO
2021/4/25 18:12	K56+400	青龙立交	4378	蓝渝A366AW
2021/4/25 18:12	K56+400	青龙立交	5744	蓝渝FBN165
2021/4/25 18:12	K56+400	青龙立交	4601	蓝渝FV7705
2021/4/25 18:12	K56+400	青龙立交	4842	蓝渝A3730R
2021/4/25 18:14	K56+400	青龙立交	3503	NO
2021/4/25 18:14	K56+400	青龙立交	4172	蓝渝F396R0
2021/4/25 18:14	K56+400	青龙立交	3383	NO
2021/4/25 18:12	K56+400	青龙立交	5458	蓝渝AW26L8
2021/4/25 18:14	K56+400	青龙立交	4494	蓝渝F032J2
2021/4/25 18:12	K56+400	青龙立交	4936	NO
2021/4/25 18:14	K56+400	青龙立交	4136	NO
2021/4/25 18:14	K56+400	青龙立交	3337	蓝渝FAQ210
2021/4/25 18:14	K56+400	青龙立交	3374	NO
2021/4/25 18:14	K56+400	青龙立交	3600	NO
2021/4/25 18:12	K56+400	青龙立交	5320	蓝渝F7A808
2021/4/25 18:14	K56+400	青龙立交	3831	绿渝ADC1307
2021/4/25 18:13	K56+400	青龙立交	4700	蓝川AT0764
2021/4/25 18:13	K56+400	青龙立交	4295	蓝渝DBP797
2021/4/25 18:14	K56+400	青龙立交	3454	NO
2021/4/25 18:13	K56+400	青龙立交	4270	蓝渝DEC902
2021/4/25 18:15	K56+400	青龙立交	4675	NO
2021/4/25 18:13	K56+400	青龙立交	4158	蓝渝FCD820
2021/4/25 18:15	K56+400	青龙立交	4228	蓝渝FAW739
2021/4/25 18:15	K56+400	青龙立交	3873	NO
2021/4/25 18:13	K56+400	青龙立交	5338	蓝渝FEU299
2021/4/25 18:13	K56+400	青龙立交	4265	蓝渝DKF357
2021/4/25 18:15	K56+400	青龙立交	3445	NO
2021/4/25 18:13	K56+400	青龙立交	3949	蓝渝DKY959
2021/4/25 18:15	K56+400	青龙立交	3617	NO
2021/4/25 18:13	K56+400	青龙立交	3967	蓝渝A322VA
2021/4/25 18:13	K56+400	青龙立交	4652	蓝鲁FNB997
2021/4/25 18:13	K56+400	青龙立交	4562	蓝渝F98F86
2021/4/25 18:13	K56+400	青龙立交	4338	蓝渝F85A30
2021/4/25 18:13	K56+400	青龙立交	4066	蓝渝A1AZ80
2021/4/25 18:13	K56+400	青龙立交	4730	蓝渝FJN911
2021/4/25 18:13	K56+400	青龙立交	4220	蓝渝DBX602
2021/4/25 18:13	K56+400	青龙立交	4362	蓝渝FLY896
2021/4/25 18:15	K56+400	青龙立交	4662	NO
2021/4/25 18:13	K56+400	青龙立交	4877	蓝渝AG5Q33
2021/4/25 18:13	K56+400	青龙立交	4358	NO
2021/4/25 18:13	K56+400	青龙立交	4470	蓝渝AS3U89
2021/4/25 18:15	K56+400	青龙立交	3631	NO
2021/4/25 18:15	K56+400	青龙立交	4863	蓝渝F81A5B
2021/4/25 18:13	K56+400	青龙立交	4379	蓝渝FJL675
2021/4/25 18:14	K56+400	青龙立交	4237	蓝渝FMV099
2021/4/25 18:14	K56+400	青龙立交	4730	蓝渝P6L328
2021/4/25 18:14	K56+400	青龙立交	3861	蓝渝FAX280
2021/4/25 18:16	K56+400	青龙立交	4193	NO
2021/4/25 18:14	K56+400	青龙立交	4366	蓝渝FAP990
2021/4/25 18:16	K56+400	青龙立交	4671	蓝渝AW765K
2021/4/25 18:16	K56+400	青龙立交	3202	蓝渝A7UB87
2021/4/25 18:14	K56+400	青龙立交	4111	蓝渝FY9127
2021/4/25 18:16	K56+400	青龙立交	4076	蓝渝AB50R5
2021/4/25 18:14	K56+400	青龙立交	4057	蓝渝AN53U5
2021/4/25 18:14	K56+400	青龙立交	4373	蓝渝FEA660
2021/4/25 18:14	K56+400	青龙立交	4655	蓝渝FLW077
2021/4/25 18:14	K56+400	青龙立交	4129	蓝渝FLW077
2021/4/25 18:14	K56+400	青龙立交	4607	蓝渝AQ586H
2021/4/25 18:16	K56+400	青龙立交	4697	蓝渝D065B8
2021/4/25 18:14	K56+400	青龙立交	3487	蓝渝AE113F
2021/4/25 18:16	K56+400	青龙立交	3945	蓝渝F7L756
2021/4/25 18:14	K56+400	青龙立交	4437	蓝渝A0688T
2021/4/25 18:16	K56+400	青龙立交	3367	蓝渝A7372E
2021/4/25 18:14	K56+400	青龙立交	4159	蓝渝FBR528
2021/4/25 18:14	K56+400	青龙立交	4225	蓝渝AH056K
2021/4/25 18:14	K56+400	青龙立交	4120	蓝渝F3A730
2021/4/25 18:14	K56+400	青龙立交	3872	蓝渝F3A730
2021/4/25 18:14	K56+400	青龙立交	4137	蓝渝FEN626
2021/4/25 18:16	K56+400	青龙立交	4309	蓝渝AF8W58
2021/4/25 18:15	K56+400	青龙立交	4313	蓝渝AC2T17
2021/4/25 18:17	K56+400	青龙立交	4512	绿渝AD38608
2021/4/25 18:15	K56+400	青龙立交	4990	蓝渝F0C283
2021/4/25 18:17	K56+400	青龙立交	3807	NO
2021/4/25 18:15	K56+400	青龙立交	4704	蓝渝A0SE37
2021/4/25 18:15	K56+400	青龙立交	4377	NO
2021/4/25 18:15	K56+400	青龙立交	4113	蓝青FB2066
2021/4/25 18:15	K56+400	青龙立交	4844	蓝渝FRT758
2021/4/25 18:17	K56+400	青龙立交	4268	蓝渝FT0887
2021/4/25 18:15	K56+400	青龙立交	4719	蓝川C8N208
2021/4/25 18:15	K56+400	青龙立交	4270	蓝渝FRS602
2021/4/25 18:15	K56+400	青龙立交	3655	蓝渝F1V512
2021/4/25 18:15	K56+400	青龙立交	5476	蓝渝F09789
2021/4/25 18:17	K56+400	青龙立交	4753	蓝渝AP7Q95
2021/4/25 18:15	K56+400	青龙立交	5609	蓝渝FRR655
2021/4/25 18:17	K56+400	青龙立交	4708	蓝渝F269R9
2021/4/25 18:17	K56+400	青龙立交	3156	NO
2021/4/25 18:15	K56+400	青龙立交	3747	蓝渝F1U079
2021/4/25 18:15	K56+400	青龙立交	4296	蓝渝F1U079
2021/4/25 18:15	K56+400	青龙立交	4433	蓝渝AZ02H2
2021/4/25 18:16	K56+400	青龙立交	4398	蓝渝A8P2N8
2021/4/25 18:16	K56+400	青龙立交	4374	蓝渝A8P2N8
2021/4/25 18:16	K56+400	青龙立交	3867	蓝渝F53Z56
2021/4/25 18:16	K56+400	青龙立交	4680	蓝渝F2V779
2021/4/25 18:16	K56+400	青龙立交	4166	蓝渝FED187
2021/4/25 18:18	K56+400	青龙立交	4394	蓝渝FDS104
2021/4/25 18:16	K56+400	青龙立交	4122	蓝渝F190A7
2021/4/25 18:18	K56+400	青龙立交	3032	NO
2021/4/25 18:16	K56+400	青龙立交	4177	蓝渝FEY618
2021/4/25 18:16	K56+400	青龙立交	4403	蓝渝AW8P12
2021/4/25 18:16	K56+400	青龙立交	5461	蓝渝A53RZ9
2021/4/25 18:16	K56+400	青龙立交	3630	蓝渝DHP208
2021/4/25 18:16	K56+400	青龙立交	4891	蓝渝F659J7
2021/4/25 18:18	K56+400	青龙立交	4250	蓝渝A3752B
2021/4/25 18:16	K56+400	青龙立交	4671	蓝渝FJR227
2021/4/25 18:18	K56+400	青龙立交	4691	NO
2021/4/25 18:16	K56+400	青龙立交	4122	蓝渝F82A81
2021/4/25 18:16	K56+400	青龙立交	5588	蓝渝FBT505
2021/4/25 18:18	K56+400	青龙立交	4688	NO
2021/4/25 18:16	K56+400	青龙立交	4385	蓝渝A70T35
2021/4/25 18:17	K56+400	青龙立交	5043	蓝渝AQ296S
2021/4/25 18:17	K56+400	青龙立交	4327	NO
2021/4/25 18:18	K56+400	青龙立交	3916	NO
2021/4/25 18:18	K56+400	青龙立交	3868	NO
2021/4/25 18:19	K56+400	青龙立交	3954	NO
2021/4/25 18:17	K56+400	青龙立交	4981	蓝渝A0TK09
2021/4/25 18:17	K56+400	青龙立交	4223	蓝渝AV2X07
2021/4/25 18:17	K56+400	青龙立交	3814	蓝渝AV2X07
2021/4/25 18:19	K56+400	青龙立交	3845	蓝渝F5U701
2021/4/25 18:17	K56+400	青龙立交	4230	蓝渝AQ12X2
2021/4/25 18:17	K56+400	青龙立交	5432	蓝渝F900F2
2021/4/25 18:19	K56+400	青龙立交	4055	蓝渝AU3D52
2021/4/25 18:17	K56+400	青龙立交	3887	蓝渝ASH872
2021/4/25 18:19	K56+400	青龙立交	3622	蓝渝DEF822
2021/4/25 18:17	K56+400	青龙立交	4062	蓝渝A000FU
2021/4/25 18:17	K56+400	青龙立交	4372	蓝渝FGE858
2021/4/25 18:19	K56+400	青龙立交	3538	NO
2021/4/25 18:17	K56+400	青龙立交	3885	NO
2021/4/25 18:19	K56+400	青龙立交	3900	蓝渝A017ER
2021/4/25 18:17	K56+400	青龙立交	4762	蓝鄂EN38W7
2021/4/25 18:17	K56+400	青龙立交	4821	蓝渝AK667L
2021/4/25 18:17	K56+400	青龙立交	4006	绿渝AD08055
2021/4/25 18:19	K56+400	青龙立交	3443	NO
2021/4/25 18:17	K56+400	青龙立交	4789	蓝渝F558K1
2021/4/25 18:17	K56+400	青龙立交	4466	NO
2021/4/25 18:17	K56+400	青龙立交	4375	蓝渝F75P03
2021/4/25 18:17	K56+400	青龙立交	4128	蓝渝F775D6
2021/4/25 18:17	K56+400	青龙立交	4312	蓝渝F517E9
2021/4/25 18:17	K56+400	青龙立交	4221	蓝渝AB8Y39
2021/4/25 18:19	K56+400	青龙立交	4439	NO
2021/4/25 18:17	K56+400	青龙立交	4369	蓝渝AK859L
2021/4/25 18:17	K56+400	青龙立交	4280	蓝渝D8D552
2021/4/25 18:17	K56+400	青龙立交	4951	蓝渝D0Z378
2021/4/25 18:17	K56+400	青龙立交	4592	蓝渝AR36L3
2021/4/25 18:19	K56+400	青龙立交	3915	NO
2021/4/25 18:18	K56+400	青龙立交	3848	蓝渝FGC185
2021/4/25 18:19	K56+400	青龙立交	4448	NO
2021/4/25 18:19	K56+400	青龙立交	4259	蓝渝DDE207
2021/4/25 18:18	K56+400	青龙立交	4592	蓝渝FCS309
2021/4/25 18:18	K56+400	青龙立交	4425	蓝渝FT5066
2021/4/25 18:18	K56+400	青龙立交	4810	蓝渝FHZ777
2021/4/25 18:18	K56+400	青龙立交	3556	蓝鄂L17P33
2021/4/25 18:18	K56+400	青龙立交	5015	蓝渝F767P0
2021/4/25 18:18	K56+400	青龙立交	3668	蓝渝A123MJ
2021/4/25 18:18	K56+400	青龙立交	3686	蓝渝F0D759
2021/4/25 18:20	K56+400	青龙立交	5242	蓝渝F3D706
2021/4/25 18:18	K56+400	青龙立交	4900	蓝渝A5MW33
2021/4/25 18:18	K56+400	青龙立交	4735	蓝渝AH93R2
2021/4/25 18:20	K56+400	青龙立交	3921	NO
2021/4/25 18:18	K56+400	青龙立交	5008	蓝鲁Y671S3
2021/4/25 18:18	K56+400	青龙立交	4948	蓝渝FGQ768
2021/4/25 18:18	K56+400	青龙立交	4879	蓝渝D983V8
2021/4/25 18:20	K56+400	青龙立交	4520	蓝渝FL7029
2021/4/25 18:18	K56+400	青龙立交	4993	蓝渝A3WX51
2021/4/25 18:18	K56+400	青龙立交	4445	蓝渝A0396V
2021/4/25 18:20	K56+400	青龙立交	3994	NO
2021/4/25 18:18	K56+400	青龙立交	4601	蓝渝F965D6
2021/4/25 18:20	K56+400	青龙立交	4920	蓝闽BJM039
2021/4/25 18:19	K56+400	青龙立交	4828	绿渝AD55671
2021/4/25 18:19	K56+400	青龙立交	4527	蓝渝FKC125
2021/4/25 18:19	K56+400	青龙立交	4821	蓝渝FFB532
2021/4/25 18:21	K56+400	青龙立交	4389	蓝渝FEX277
2021/4/25 18:19	K56+400	青龙立交	4345	蓝渝A97BD7
2021/4/25 18:19	K56+400	青龙立交	4379	蓝渝A97BD7
2021/4/25 18:21	K56+400	青龙立交	4225	蓝渝AP570P
2021/4/25 18:19	K56+400	青龙立交	4418	蓝渝F76A61
2021/4/25 18:21	K56+400	青龙立交	3924	NO
2021/4/25 18:21	K56+400	青龙立交	4759	蓝渝A085FS
2021/4/25 18:21	K56+400	青龙立交	4429	NO
2021/4/25 18:21	K56+400	青龙立交	4390	蓝渝F67B92
2021/4/25 18:19	K56+400	青龙立交	3477	NO
2021/4/25 18:19	K56+400	青龙立交	5109	蓝渝FNR888
2021/4/25 18:21	K56+400	青龙立交	4547	NO
2021/4/25 18:21	K56+400	青龙立交	4682	NO
2021/4/25 18:21	K56+400	青龙立交	3670	蓝渝FBF288
2021/4/25 18:21	K56+400	青龙立交	2762	NO
2021/4/25 18:19	K56+400	青龙立交	4528	蓝渝FJZ050
2021/4/25 18:19	K56+400	青龙立交	3678	蓝渝F17P57
2021/4/25 18:21	K56+400	青龙立交	2715	NO
2021/4/25 18:21	K56+400	青龙立交	4884	蓝渝A286QF
2021/4/25 18:19	K56+400	青龙立交	3739	蓝渝F735P7
2021/4/25 18:19	K56+400	青龙立交	4891	蓝渝F38C20
2021/4/25 18:19	K56+400	青龙立交	4888	蓝渝AU810N
2021/4/25 18:19	K56+400	青龙立交	4275	蓝渝D10V21
2021/4/25 18:21	K56+400	青龙立交	4713	蓝渝F82J73
2021/4/25 18:21	K56+400	青龙立交	3018	NO
2021/4/25 18:19	K56+400	青龙立交	4293	蓝渝F56W55
2021/4/25 18:21	K56+400	青龙立交	4323	蓝渝DJV279
2021/4/25 18:21	K56+400	青龙立交	4574	NO
2021/4/25 18:21	K56+400	青龙立交	4654	蓝渝FGG308
2021/4/25 18:20	K56+400	青龙立交	4695	蓝渝DME970
2021/4/25 18:20	K56+400	青龙立交	5353	蓝渝F3V388
2021/4/25 18:22	K56+400	青龙立交	4711	NO
2021/4/25 18:22	K56+400	青龙立交	4719	NO
2021/4/25 18:20	K56+400	青龙立交	4860	蓝渝BSD271
2021/4/25 18:20	K56+400	青龙立交	4939	蓝渝F68D77
2021/4/25 18:22	K56+400	青龙立交	4352	蓝渝F1X230
2021/4/25 18:22	K56+400	青龙立交	4207	蓝渝F5F695
2021/4/25 18:20	K56+400	青龙立交	4726	蓝渝F878N0
2021/4/25 18:20	K56+400	青龙立交	4879	蓝渝FAB327
2021/4/25 18:22	K56+400	青龙立交	4910	NO
2021/4/25 18:21	K56+400	青龙立交	3802	绿渝AD29755
2021/4/25 18:22	K56+400	青龙立交	4563	蓝渝FE3009
2021/4/25 18:22	K56+400	青龙立交	4053	NO
2021/4/25 18:21	K56+400	青龙立交	4599	蓝渝D692B6
2021/4/25 18:21	K56+400	青龙立交	4699	蓝渝D1J232
2021/4/25 18:21	K56+400	青龙立交	4856	蓝渝A65YR7
2021/4/25 18:23	K56+400	青龙立交	4624	蓝渝A988ZE
2021/4/25 18:21	K56+400	青龙立交	4753	蓝渝AN799N
2021/4/25 18:21	K56+400	青龙立交	4543	蓝渝D693Q7
2021/4/25 18:21	K56+400	青龙立交	4367	蓝渝D693Q7
2021/4/25 18:21	K56+400	青龙立交	4735	蓝渝FT0195
2021/4/25 18:23	K56+400	青龙立交	4706	NO
2021/4/25 18:21	K56+400	青龙立交	4654	蓝渝FL8150
2021/4/25 18:21	K56+400	青龙立交	4144	蓝渝F57B78
2021/4/25 18:21	K56+400	青龙立交	3823	蓝渝DKV858
2021/4/25 18:21	K56+400	青龙立交	4359	黄渝F03651
2021/4/25 18:21	K56+400	青龙立交	3953	蓝渝A45T86
2021/4/25 18:23	K56+400	青龙立交	4321	NO
2021/4/25 18:22	K56+400	青龙立交	4417	蓝渝AS668P
2021/4/25 18:22	K56+400	青龙立交	3551	蓝渝F5G393
2021/4/25 18:22	K56+400	青龙立交	4376	蓝渝F2U676
2021/4/25 18:22	K56+400	青龙立交	4694	绿渝AF25811
2021/4/25 18:24	K56+400	青龙立交	4266	蓝渝AH027M
2021/4/25 18:24	K56+400	青龙立交	4676	NO
2021/4/25 18:24	K56+400	青龙立交	3705	NO
2021/4/25 18:24	K56+400	青龙立交	4136	蓝渝FEY569
2021/4/25 18:22	K56+400	青龙立交	5143	蓝渝AM110N
2021/4/25 18:24	K56+400	青龙立交	4220	蓝渝A9QL15
2021/4/25 18:22	K56+400	青龙立交	3666	黄渝A16907D
2021/4/25 18:24	K56+400	青龙立交	4316	NO
2021/4/25 18:22	K56+400	青龙立交	4842	蓝渝AW909W
2021/4/25 18:24	K56+400	青龙立交	4580	NO
2021/4/25 18:24	K56+400	青龙立交	4415	蓝渝AJ51W8
2021/4/25 18:24	K56+400	青龙立交	4046	NO
2021/4/25 18:22	K56+400	青龙立交	4551	蓝渝R02P76
2021/4/25 18:22	K56+400	青龙立交	4356	蓝鄂DU6K12
2021/4/25 18:24	K56+400	青龙立交	3714	NO
2021/4/25 18:22	K56+400	青龙立交	4519	蓝渝F91J05
2021/4/25 18:24	K56+400	青龙立交	3987	绿渝AD15078
2021/4/25 18:24	K56+400	青龙立交	3884	蓝渝AX0T55
2021/4/25 18:22	K56+400	青龙立交	4671	蓝渝A700T9
2021/4/25 18:22	K56+400	青龙立交	5220	蓝渝A1Q535
2021/4/25 18:24	K56+400	青龙立交	3306	蓝渝AE1L73
2021/4/25 18:23	K56+400	青龙立交	4691	蓝渝AW17M2
2021/4/25 18:24	K56+400	青龙立交	4070	蓝渝F2X650
2021/4/25 18:24	K56+400	青龙立交	3830	NO
2021/4/25 18:23	K56+400	青龙立交	4209	蓝渝FB6111
2021/4/25 18:23	K56+400	青龙立交	3724	蓝渝F6Q553
2021/4/25 18:23	K56+400	青龙立交	4013	蓝渝FEB385
2021/4/25 18:23	K56+400	青龙立交	4525	蓝渝FRC305
2021/4/25 18:25	K56+400	青龙立交	4837	NO
2021/4/25 18:25	K56+400	青龙立交	4091	蓝渝A632YK
2021/4/25 18:23	K56+400	青龙立交	4595	蓝渝A09EJ3
2021/4/25 18:25	K56+400	青龙立交	4415	NO
2021/4/25 18:23	K56+400	青龙立交	4299	NO
2021/4/25 18:23	K56+400	青龙立交	3901	蓝渝F587M2
2021/4/25 18:23	K56+400	青龙立交	4762	蓝渝AF68F9
2021/4/25 18:23	K56+400	青龙立交	4753	蓝渝F7A537
2021/4/25 18:25	K56+400	青龙立交	4561	蓝渝AL712S
2021/4/25 18:23	K56+400	青龙立交	4091	蓝渝FV2922
2021/4/25 18:25	K56+400	青龙立交	4770	蓝渝AT2969
2021/4/25 18:25	K56+400	青龙立交	3392	NO
2021/4/25 18:23	K56+400	青龙立交	3555	蓝渝F267M7
2021/4/25 18:23	K56+400	青龙立交	3887	蓝渝A96TT7
